property_id	property_name	source	snapshot	as_of_date	year	month	status	level	metric	value
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	Market	RN	844
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	My Hotel	RN	55
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Comp Set	RN	138
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Market	RN	243
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Comp Set	RN	106
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Market	RN	167
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	My Hotel	RN	47
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Comp Set	RN	823
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Market	RN	1234
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	My Hotel	RN	175
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Comp Set	RN	940
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Market	RN	2160
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	My Hotel	RN	154
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Comp Set	RN	207
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Market	RN	1297
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	My Hotel	ADR	413
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	Comp Set	ADR	548
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	My Hotel	ADR	480
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	Comp Set	ADR	546
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	My Hotel	ADR	484
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	Comp Set	ADR	502
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	My Hotel	ADR	547
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	Comp Set	ADR	588
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	My Hotel	ADR	503
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	Comp Set	ADR	661
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	Market	ADR	-0.889
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Market	ADR	-1
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Market	ADR	0.583
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Market	ADR	0.641
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	My Hotel	RevPAR	106
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	Comp Set	RevPAR	53
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	My Hotel	RevPAR	173
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	Comp Set	RevPAR	80
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	My Hotel	RevPAR	86
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	Comp Set	RevPAR	48
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	My Hotel	RevPAR	107
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	Comp Set	RevPAR	54
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	My Hotel	RevPAR	46
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	Comp Set	RevPAR	51
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Definite	Market	RevPAR	0.874
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Definite	Market	RevPAR	-1
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Definite	Market	RevPAR	2.849
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Definite	Market	RevPAR	35.099
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Comp Set	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Market	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Comp Set	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Market	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Comp Set	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Market	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	My Hotel	OCC	0.003
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Comp Set	OCC	0.019
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Market	OCC	0.02
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	My Hotel	OCC	0.015
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Comp Set	OCC	0.098
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Market	OCC	0.064
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	My Hotel	OCC	0.013
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Comp Set	OCC	0.065
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Market	OCC	0.045
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	My Hotel	OCC	0.094
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Comp Set	OCC	0.031
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Market	OCC	0.026
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	My Hotel	OCC	0.003
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Comp Set	OCC	0.038
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Market	OCC	0.016
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	My Hotel	OCC	0.002
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Comp Set	OCC	0.06
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Market	OCC	0.03
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	My Hotel	OCC	0.056
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Comp Set	OCC	0.114
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Market	OCC	0.055
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	My Hotel	OCC	0.169
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Comp Set	OCC	0.155
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Market	OCC	0.102
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	My Hotel	OCC	0.109
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Comp Set	OCC	0.056
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Market	OCC	0.044
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Comp Set	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Market	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Comp Set	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Market	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Comp Set	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Market	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	My Hotel	RN	21
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Comp Set	RN	780
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Market	RN	2279
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	My Hotel	RN	124
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Comp Set	RN	4264
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Market	RN	7481
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	My Hotel	RN	107
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Comp Set	RN	2733
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Market	RN	5111
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	My Hotel	RN	783
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Comp Set	RN	1348
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Market	RN	3019
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	My Hotel	RN	22
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Comp Set	RN	1672
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Market	RN	1830
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	My Hotel	RN	20
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Comp Set	RN	2528
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Market	RN	3467
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	My Hotel	RN	467
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Comp Set	RN	4957
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Market	RN	6439
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	My Hotel	RN	1365
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Comp Set	RN	6526
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Market	RN	11624
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	My Hotel	RN	915
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Comp Set	RN	2434
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Market	RN	5233
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jul	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Aug	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Sep	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Oct	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Nov	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Dec	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jan	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Feb	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Mar	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Apr	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	May	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-Apr-09	2026-04-09	2026	Jun	Tentative	My Hotel	RevPAR	
